,Category,Charpy,DIN_W,Elongation,HT_Temp,Hardness_Scale,IE-20,Manual metal arc_Heat input,Manual metal arc_Interpass temperature,Redry_Time,Reduction of area,Rp0,Tensile,Ultimate tensile strength,Yield,Yield strength,Ag,Al,B,Be,C,Co,Cr,Cu,Fe,Mg,Mn,Mo,N,Nb,Ni,P,Rm,S,Si,Sn,Ti,V,W,Zn,Zr
1102,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,200.0,0.0,79.8,0.0,0.0,594.0,0.0,535.0,,,,,0.069,,,,98.002,,1.49,,,,,0.005,,0.004,0.43,,,,,,
1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.069,,,,98.002,,1.49,,,,,0.005,,0.004,0.43,,,,,,
1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.069,,,,98.002,,1.49,,,,,0.005,,0.004,0.43,,,,,,
1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.069,,,,98.002,,1.49,,,,,0.005,,0.004,0.43,,,,,,
1106,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,200.0,0.0,78.9,0.0,0.0,583.0,0.0,522.0,,,,,0.07100000000000001,,,,98.117,,1.44,,,,,0.005,,0.007,0.36,,,,,,
1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.07100000000000001,,,,98.117,,1.44,,,,,0.005,,0.007,0.36,,,,,,
1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.07100000000000001,,,,98.117,,1.44,,,,,0.005,,0.007,0.36,,,,,,
1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.07100000000000001,,,,98.117,,1.44,,,,,0.005,,0.007,0.36,,,,,,
111,0.0,74.5,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.5,0.0,580.0,0.0,,,,,0.15,,0.2,,,,1.21,0.30000000000000004,,,0.30000000000000004,0.035,,0.035,0.9,,,0.08,,,
1110,0.0,0.0,0.0,25.2,0.0,0.0,0.0,1.0,200.0,0.0,78.0,0.0,0.0,587.0,0.0,531.0,,,,,0.07100000000000001,,,,98.107,,1.3900000000000001,,,,,0.005,,0.007,0.42,,,,,,
1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.07100000000000001,,,,98.107,,1.3900000000000001,,,,,0.005,,0.007,0.42,,,,,,
1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.07100000000000001,,,,98.107,,1.3900000000000001,,,,,0.005,,0.007,0.42,,,,,,
1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.07100000000000001,,,,98.107,,1.3900000000000001,,,,,0.005,,0.007,0.42,,,,,,
1114,0.0,0.0,0.0,23.2,0.0,0.0,0.0,1.0,200.0,0.0,77.0,0.0,0.0,604.0,0.0,538.0,,,,,0.07100000000000001,,,,97.959,,1.44,,,,,0.005,,0.005,0.52,,,,,,
1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.07100000000000001,,,,97.959,,1.44,,,,,0.005,,0.005,0.52,,,,,,
1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.07100000000000001,,,,97.959,,1.44,,,,,0.005,,0.005,0.52,,,,,,
1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.07100000000000001,,,,97.959,,1.44,,,,,0.005,,0.005,0.52,,,,,,
1118,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,200.0,0.0,77.0,0.0,0.0,622.0,0.0,561.0,,,,,0.069,,,,97.971,,1.4100000000000001,,,,,0.005,,0.005,0.54,,,,,,
1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.069,,,,97.971,,1.4100000000000001,,,,,0.005,,0.005,0.54,,,,,,
112,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.069,,,,97.971,,1.4100000000000001,,,,,0.005,,0.005,0.54,,,,,,
1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.069,,,,97.971,,1.4100000000000001,,,,,0.005,,0.005,0.54,,,,,,
1122,0.0,0.0,0.0,22.6,0.0,0.0,0.0,1.0,200.0,0.0,75.0,0.0,0.0,616.0,0.0,547.0,,,,,0.067,,,,97.953,,1.4,,,,,0.005,,0.005,0.5700000000000001,,,,,,
1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.067,,,,97.953,,1.4,,,,,0.005,,0.005,0.5700000000000001,,,,,,
1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.067,,,,97.953,,1.4,,,,,0.005,,0.005,0.5700000000000001,,,,,,
1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.067,,,,97.953,,1.4,,,,,0.005,,0.005,0.5700000000000001,,,,,,
1126,0.0,0.0,0.0,18.8,0.0,0.0,0.0,1.0,175.0,0.0,65.3,0.0,0.0,697.0,0.0,542.0,,,,,0.09,,8.9,,88.61,,0.98,1.0,,,,0.012,,0.008,0.18,,,0.22,,,
1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.09,,8.9,,88.61,,0.98,1.0,,,,0.012,,0.008,0.18,,,0.22,,,
1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.09,,8.9,,88.61,,0.98,1.0,,,,0.012,,0.008,0.18,,,0.22,,,
1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.09,,8.9,,88.61,,0.98,1.0,,,,0.012,,0.008,0.18,,,0.22,,,
113,0.0,27.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,580.0,0.0,,,,,0.085,,1.25,,,,0.9,0.525,,,,0.03,,0.03,0.8,,,,,,
1130,0.0,0.0,0.0,17.1,0.0,0.0,0.0,1.0,175.0,0.0,59.1,0.0,0.0,723.0,0.0,574.0,,,,,0.088,,9.1,,88.352,,1.03,1.01,,,,0.013000000000000001,,0.007,0.17,,,0.23,,,
1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.088,,9.1,,88.352,,1.03,1.01,,,,0.013000000000000001,,0.007,0.17,,,0.23,,,
1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.088,,9.1,,88.352,,1.03,1.01,,,,0.013000000000000001,,0.007,0.17,,,0.23,,,
1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.088,,9.1,,88.352,,1.03,1.01,,,,0.013000000000000001,,0.007,0.17,,,0.23,,,
1134,0.0,0.0,0.0,16.8,0.0,0.0,0.0,1.0,175.0,0.0,59.8,0.0,0.0,778.0,0.0,642.0,,,,,0.091,,9.02,,88.379,,1.04,1.01,,,,0.013000000000000001,,0.007,0.2,,,0.24,,,
1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.091,,9.02,,88.379,,1.04,1.01,,,,0.013000000000000001,,0.007,0.2,,,0.24,,,
1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.091,,9.02,,88.379,,1.04,1.01,,,,0.013000000000000001,,0.007,0.2,,,0.24,,,
1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.091,,9.02,,88.379,,1.04,1.01,,,,0.013000000000000001,,0.007,0.2,,,0.24,,,
1138,0.0,0.0,0.0,15.7,0.0,0.0,0.0,1.0,175.0,0.0,60.2,0.0,0.0,777.0,0.0,643.0,,,,,0.089,,9.0,,88.351,,1.05,1.04,,,,0.013000000000000001,,0.007,0.22,,,0.23,,,
1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.089,,9.0,,88.351,,1.05,1.04,,,,0.013000000000000001,,0.007,0.22,,,0.23,,,
114,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,330.0,0.0,,,,,0.075,,6.0,0.005,,,0.7000000000000001,0.15,,,,0.012,,0.015,0.225,,,,,,
1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.089,,9.0,,88.351,,1.05,1.04,,,,0.013000000000000001,,0.007,0.22,,,0.23,,,
1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.089,,9.0,,88.351,,1.05,1.04,,,,0.013000000000000001,,0.007,0.22,,,0.23,,,
1142,0.0,0.0,0.0,20.8,0.0,0.0,0.0,1.0,175.0,0.0,64.5,0.0,0.0,705.0,0.0,558.0,,,,,0.094,,8.99,,88.486,,1.0,1.03,,,,0.012,,0.008,0.17,,,0.21,,,
1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.094,,8.99,,88.486,,1.0,1.03,,,,0.012,,0.008,0.17,,,0.21,,,
1144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.094,,8.99,,88.486,,1.0,1.03,,,,0.012,,0.008,0.17,,,0.21,,,
1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.094,,8.99,,88.486,,1.0,1.03,,,,0.012,,0.008,0.17,,,0.21,,,
1146,0.0,0.0,0.0,17.4,0.0,0.0,0.0,1.0,175.0,0.0,62.7,0.0,0.0,709.0,0.0,569.0,,,,,0.08600000000000001,,8.9,,88.565,,1.01,1.01,,,,0.012,,0.007,0.2,,,0.21,,,
1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.08600000000000001,,8.9,,88.565,,1.01,1.01,,,,0.012,,0.007,0.2,,,0.21,,,
1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.08600000000000001,,8.9,,88.565,,1.01,1.01,,,,0.012,,0.007,0.2,,,0.21,,,
1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.08600000000000001,,8.9,,88.565,,1.01,1.01,,,,0.012,,0.007,0.2,,,0.21,,,
115,0.0,56.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.5,0.0,460.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1150,0.0,0.0,0.0,16.9,0.0,0.0,0.0,1.0,175.0,0.0,61.9,0.0,0.0,743.0,0.0,609.0,,,,,0.08600000000000001,,8.98,,88.443,,1.04,1.01,,,,0.013000000000000001,,0.008,0.2,,,0.22,,,
1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.08600000000000001,,8.98,,88.443,,1.04,1.01,,,,0.013000000000000001,,0.008,0.2,,,0.22,,,
1152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.08600000000000001,,8.98,,88.443,,1.04,1.01,,,,0.013000000000000001,,0.008,0.2,,,0.22,,,
1153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.08600000000000001,,8.98,,88.443,,1.04,1.01,,,,0.013000000000000001,,0.008,0.2,,,0.22,,,
1154,0.0,0.0,0.0,16.8,0.0,0.0,0.0,1.0,175.0,0.0,58.8,0.0,0.0,753.0,0.0,620.0,,,,,0.088,,9.08,,88.282,,1.06,1.0,,,,0.013000000000000001,,0.007,0.24,,,0.23,,,
1155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.088,,9.08,,88.282,,1.06,1.0,,,,0.013000000000000001,,0.007,0.24,,,0.23,,,
1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.088,,9.08,,88.282,,1.06,1.0,,,,0.013000000000000001,,0.007,0.24,,,0.23,,,
1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.088,,9.08,,88.282,,1.06,1.0,,,,0.013000000000000001,,0.007,0.24,,,0.23,,,
1158,0.0,0.0,0.0,31.9,0.0,0.0,0.0,1.0,200.0,0.0,80.6,0.0,0.0,466.0,0.0,392.0,,,,,0.037,,,,98.993,,0.65,,,,,0.012,,0.008,0.30000000000000004,,,,,,
1159,0.0,0.0,0.0,35.2,0.0,0.0,0.0,1.0,200.0,0.0,80.6,0.0,0.0,456.0,0.0,370.0,,,,,0.037,,,,98.993,,0.65,,,,,0.012,,0.008,0.30000000000000004,,,,,,
116,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,415.0,0.0,,,,,0.075,,6.0,0.005,,,0.7000000000000001,0.15,,,,0.012,,0.015,0.225,,,,,,
1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.037,,,,98.993,,0.65,,,,,0.012,,0.008,0.30000000000000004,,,,,,
1161,0.0,0.0,0.0,31.2,0.0,0.0,0.0,1.0,200.0,0.0,80.6,0.0,0.0,498.0,0.0,413.0,,,,,0.037,,,,98.602,,1.03,,,,,0.014,,0.007,0.31,,,,,,
1162,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,200.0,0.0,80.6,0.0,0.0,490.0,0.0,402.0,,,,,0.037,,,,98.602,,1.03,,,,,0.014,,0.007,0.31,,,,,,
1163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.037,,,,98.602,,1.03,,,,,0.014,,0.007,0.31,,,,,,
1164,0.0,0.0,0.0,29.4,0.0,0.0,0.0,1.0,200.0,0.0,78.7,0.0,0.0,551.0,0.0,468.0,,,,,0.044,,,,98.155,,1.43,,,,,0.014,,0.007,0.35000000000000003,,,,,,
1165,0.0,0.0,0.0,31.6,0.0,0.0,0.0,1.0,200.0,0.0,78.8,0.0,0.0,529.0,0.0,436.0,,,,,0.044,,,,98.155,,1.43,,,,,0.014,,0.007,0.35000000000000003,,,,,,
1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.044,,,,98.155,,1.43,,,,,0.014,,0.007,0.35000000000000003,,,,,,
1167,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,200.0,0.0,76.8,0.0,0.0,588.0,0.0,514.0,,,,,0.045,,,,97.752,,1.85,,,,,0.016,,0.007,0.33,,,,,,
1168,0.0,0.0,0.0,27.4,0.0,0.0,0.0,1.0,200.0,0.0,76.9,0.0,0.0,576.0,0.0,479.0,,,,,0.045,,,,97.752,,1.85,,,,,0.016,,0.007,0.33,,,,,,
1169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.045,,,,97.752,,1.85,,,,,0.016,,0.007,0.33,,,,,,
117,0.0,70.5,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,485.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1170,0.0,0.0,0.0,30.4,0.0,0.0,0.0,1.0,200.0,0.0,78.8,0.0,0.0,496.0,0.0,422.0,,,,,0.038,,0.22,,98.771,,0.65,,,,,0.014,,0.007,0.30000000000000004,,,,,,
1171,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,200.0,0.0,79.7,0.0,0.0,496.0,0.0,410.0,,,,,0.038,,0.22,,98.771,,0.65,,,,,0.014,,0.007,0.30000000000000004,,,,,,
1172,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,200.0,0.0,77.8,0.0,0.0,532.0,0.0,463.0,,,,,0.041,,0.24,,98.368,,1.01,,,,,0.013000000000000001,,0.008,0.32,,,,,,
1173,0.0,0.0,0.0,29.8,0.0,0.0,0.0,1.0,200.0,0.0,78.8,0.0,0.0,519.0,0.0,426.0,,,,,0.041,,0.24,,98.368,,1.01,,,,,0.013000000000000001,,0.008,0.32,,,,,,
1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.041,,0.24,,98.368,,1.01,,,,,0.013000000000000001,,0.008,0.32,,,,,,
1175,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,200.0,0.0,78.8,0.0,0.0,575.0,0.0,500.0,,,,,0.044,,0.24,,97.926,,1.45,,,,,0.013000000000000001,,0.007,0.32,,,,,,
1176,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,200.0,0.0,76.9,0.0,0.0,559.0,0.0,468.0,,,,,0.044,,0.24,,97.926,,1.45,,,,,0.013000000000000001,,0.007,0.32,,,,,,
1177,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,200.0,0.0,75.0,0.0,0.0,622.0,0.0,567.0,,,,,0.048,,0.26,,97.492,,1.85,,,,,0.013000000000000001,,0.007,0.33,,,,,,
1178,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,200.0,0.0,74.0,0.0,0.0,620.0,0.0,535.0,,,,,0.048,,0.26,,97.492,,1.85,,,,,0.013000000000000001,,0.007,0.33,,,,,,
1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.048,,0.26,,97.492,,1.85,,,,,0.013000000000000001,,0.007,0.33,,,,,,
118,0.0,27.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1180,0.0,0.0,0.0,32.2,0.0,0.0,0.0,1.0,200.0,0.0,78.8,0.0,0.0,510.0,0.0,446.0,,,,,0.04,,0.51,,98.504,,0.6000000000000001,,,,,0.01,,0.006,0.33,,,,,,
1181,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,200.0,0.0,78.8,0.0,0.0,496.0,0.0,417.0,,,,,0.04,,0.51,,98.504,,0.6000000000000001,,,,,0.01,,0.006,0.33,,,,,,
1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.04,,0.51,,98.504,,0.6000000000000001,,,,,0.01,,0.006,0.33,,,,,,
1183,0.0,0.0,0.0,29.6,0.0,0.0,0.0,1.0,200.0,0.0,77.0,0.0,0.0,545.0,0.0,494.0,,,,,0.043000000000000003,,0.53,,98.15,,0.9500000000000001,,,,,0.01,,0.007,0.31,,,,,,
1184,0.0,0.0,0.0,28.8,0.0,0.0,0.0,1.0,200.0,0.0,77.0,0.0,0.0,536.0,0.0,460.0,,,,,0.043000000000000003,,0.53,,98.15,,0.9500000000000001,,,,,0.01,,0.007,0.31,,,,,,
1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.043000000000000003,,0.53,,98.15,,0.9500000000000001,,,,,0.01,,0.007,0.31,,,,,,
1186,0.0,0.0,0.0,28.2,0.0,0.0,0.0,1.0,200.0,0.0,77.0,0.0,0.0,603.0,0.0,543.0,,,,,0.047,,0.53,,97.657,,1.42,,,,,0.01,,0.006,0.33,,,,,,
1187,0.0,0.0,0.0,25.8,0.0,0.0,0.0,1.0,200.0,0.0,76.0,0.0,0.0,600.0,0.0,514.0,,,,,0.047,,0.53,,97.657,,1.42,,,,,0.01,,0.006,0.33,,,,,,
1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.047,,0.53,,97.657,,1.42,,,,,0.01,,0.006,0.33,,,,,,
1189,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,200.0,0.0,70.2,0.0,0.0,674.0,0.0,617.0,,,,,0.051000000000000004,,0.52,,97.25,,1.83,,,,,0.013000000000000001,,0.006,0.33,,,,,,
119,0.0,99.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,0.0,510.0,0.0,,,,,0.075,,0.4,,,,0.75,,,,1.05,,,0.025,0.6000000000000001,,,,,,
1190,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,200.0,0.0,68.7,0.0,0.0,650.0,0.0,570.0,,,,,0.051000000000000004,,0.52,,97.25,,1.83,,,,,0.013000000000000001,,0.006,0.33,,,,,,
1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.051000000000000004,,0.52,,97.25,,1.83,,,,,0.013000000000000001,,0.006,0.33,,,,,,
1192,0.0,0.0,0.0,25.8,0.0,0.0,0.0,1.0,200.0,0.0,77.8,0.0,0.0,531.0,0.0,472.0,,,,,0.041,,1.0,,98.049,,0.59,,,,,0.011,,0.009000000000000001,0.30000000000000004,,,,,,
1193,0.0,0.0,0.0,29.2,0.0,0.0,0.0,1.0,200.0,0.0,77.9,0.0,0.0,514.0,0.0,427.0,,,,,0.041,,1.0,,98.049,,0.59,,,,,0.011,,0.009000000000000001,0.30000000000000004,,,,,,
1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.041,,1.0,,98.049,,0.59,,,,,0.011,,0.009000000000000001,0.30000000000000004,,,,,,
1195,0.0,0.0,0.0,24.6,0.0,0.0,0.0,1.0,200.0,0.0,76.0,0.0,0.0,592.0,0.0,531.0,,,,,0.045,,1.04,,97.606,,0.97,,,,,0.012,,0.007,0.32,,,,,,
1196,0.0,0.0,0.0,26.2,0.0,0.0,0.0,1.0,200.0,0.0,77.0,0.0,0.0,568.0,0.0,471.0,,,,,0.045,,1.04,,97.606,,0.97,,,,,0.012,,0.007,0.32,,,,,,
1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.045,,1.04,,97.606,,0.97,,,,,0.012,,0.007,0.32,,,,,,
1198,0.0,0.0,0.0,24.4,0.0,0.0,0.0,1.0,200.0,0.0,70.9,0.0,0.0,676.0,0.0,626.0,,,,,0.048,,1.08,,97.151,,1.37,,,,,0.013000000000000001,,0.008,0.33,,,,,,
1199,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,200.0,0.0,72.0,0.0,0.0,630.0,0.0,548.0,,,,,0.048,,1.08,,97.151,,1.37,,,,,0.013000000000000001,,0.008,0.33,,,,,,
12,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,530.0,0.0,,,,,0.1,,,,,,0.5750000000000001,0.05,,,1.025,0.01,,0.01,0.30000000000000004,,,0.25,,,
120,0.0,27.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,,,,,0.1,,,,,,0.5750000000000001,0.05,,,1.025,0.01,,0.01,0.30000000000000004,,,0.25,,,
1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.048,,1.08,,97.151,,1.37,,,,,0.013000000000000001,,0.008,0.33,,,,,,
1201,0.0,0.0,0.0,21.6,0.0,0.0,0.0,1.0,200.0,0.0,70.9,0.0,0.0,723.0,0.0,692.0,,,,,0.052000000000000005,,1.1,,96.688,,1.81,,,,,0.013000000000000001,,0.007,0.33,,,,,,
1202,0.0,0.0,0.0,22.8,0.0,0.0,0.0,1.0,200.0,0.0,72.0,0.0,0.0,671.0,0.0,592.0,,,,,0.052000000000000005,,1.1,,96.688,,1.81,,,,,0.013000000000000001,,0.007,0.33,,,,,,
1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.052000000000000005,,1.1,,96.688,,1.81,,,,,0.013000000000000001,,0.007,0.33,,,,,,
1204,0.0,0.0,0.0,21.4,0.0,0.0,0.0,1.0,200.0,0.0,72.0,0.0,0.0,652.0,0.0,587.0,,,,,0.041,,2.34,,96.739,,0.59,,,,,0.011,,0.009000000000000001,0.27,,,,,,
1205,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,200.0,0.0,75.0,0.0,0.0,619.0,0.0,534.0,,,,,0.041,,2.34,,96.739,,0.59,,,,,0.011,,0.009000000000000001,0.27,,,,,,
1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.041,,2.34,,96.739,,0.59,,,,,0.011,,0.009000000000000001,0.27,,,,,,
1207,0.0,0.0,0.0,19.6,0.0,0.0,0.0,1.0,200.0,0.0,67.5,0.0,0.0,722.0,0.0,655.0,,,,,0.046,,2.38,,96.324,,0.93,,,,,0.012,,0.008,0.30000000000000004,,,,,,
