,"C(Min,Max)%","Cr(Min,Max)%",Elong %,Hydrogen Ml/100gm,"Mn(Min,Max)%","Mo(Min,Max)%",Moisture,"Ni(Min,Max)%","P (Min,Max)%","S (Min,Max)%","Si (Min,Max)%","UTS(Kg/mm2)(Min,Max%","V(Min ,Max%)",YS(Kgf/mm2),"Cb(Min,Max)%","Cu(Min, Max)",UTS,Hardness,Ferrite (Fn),Hardness_Scale
779,0.10500000000000001,9.25,8.5,5.0,0.6,1.025,0.075,0.4,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.060000000000000005,0.125,,,,HRC
780,0.10500000000000001,9.25,8.5,5.0,0.6,1.025,0.075,0.4,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.060000000000000005,0.125,,,,HRC
781,0.10500000000000001,9.25,8.5,5.0,0.6,1.025,0.075,0.4,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.060000000000000005,0.125,,,,HRC
782,0.10500000000000001,9.25,8.5,5.0,0.6,1.025,0.075,0.4,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.060000000000000005,0.125,,,,HRC
783,0.10500000000000001,9.25,8.5,5.0,0.6,1.025,0.075,0.4,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.060000000000000005,0.125,,,,HRC
784,0.10500000000000001,9.25,8.5,5.0,0.6,1.025,0.075,0.4,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.060000000000000005,0.125,,,,HRC
785,0.10500000000000001,9.25,8.5,,0.6,1.025,,0.4,0.005,0.005,0.15,310.0,,265.0,0.060000000000000005,0.125,,,,HRC
786,0.10500000000000001,9.25,8.5,,0.6,1.025,,0.4,0.005,0.005,0.15,310.0,,265.0,0.060000000000000005,0.125,,,,HRC
787,0.10500000000000001,9.25,8.5,5.0,0.6,1.025,0.075,0.4,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.060000000000000005,0.125,,,,HRC
788,0.10500000000000001,9.25,8.5,5.0,0.6,1.025,0.075,0.4,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.060000000000000005,0.125,,,,HRC
789,0.10500000000000001,9.25,8.5,5.0,0.6,1.025,0.075,0.4,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.060000000000000005,0.125,,,,HRC
790,0.07500000000000001,9.25,9.5,5.0,0.5,1.025,0.1,0.2,0.015,0.015,0.45,275.0,,230.0,,,,,,HRC
791,0.07500000000000001,9.25,9.5,5.0,0.5,1.025,0.1,0.2,0.015,0.015,0.45,275.0,,230.0,,,,,,HRC
792,0.07500000000000001,9.25,9.5,5.0,0.5,1.025,0.1,0.2,0.015,0.015,0.45,275.0,,230.0,,,,,,HRC
793,0.07500000000000001,9.25,9.5,5.0,0.5,1.025,0.1,0.2,0.015,0.015,0.45,275.0,,230.0,,,,,,HRC
794,0.1,9.25,23.5,5.0,0.5,1.05,0.075,0.35,0.0075,0.005,0.25,760.0,0.2,600.0,0.065,0.05,,,,HRC
795,0.1,9.25,23.5,,0.5,1.05,,0.35,0.0075,0.005,0.25,760.0,0.2,600.0,0.065,0.05,,,,HRC
796,0.1,9.25,23.5,,0.5,1.05,,0.35,0.0075,0.005,0.25,760.0,0.2,600.0,0.065,0.05,,,,HRC
797,0.10500000000000001,9.25,8.5,,0.6,1.025,0.075,0.4,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.060000000000000005,0.125,,,,HRC
798,0.1,9.25,8.5,,0.8,1.025,,0.6000000000000001,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.065,0.125,,,,HRC
799,0.1,9.25,8.5,,0.8,1.025,,0.6000000000000001,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.065,0.125,,,,HRC
800,0.10500000000000001,9.25,,,0.6,1.025,,0.4,0.005,0.005,0.15,,0.22499999999999998,,0.060000000000000005,0.125,,,,HRC
801,0.1,9.25,8.5,,0.8,1.025,,0.6000000000000001,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.065,0.125,,,,HRC
802,0.1,9.25,8.5,,0.8,1.025,,0.6000000000000001,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.065,0.125,,,,HRC
803,0.1,9.25,8.5,,0.8,1.025,,0.6000000000000001,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.065,0.125,,,,HRC
804,0.1,9.25,8.5,,0.8,1.025,,0.6000000000000001,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.065,0.125,,,,HRC
805,0.1,9.25,8.5,,0.8,1.025,,0.6000000000000001,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.065,0.125,,,,HRC
806,0.1,9.25,8.5,,0.8,1.025,,0.6000000000000001,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.065,0.125,,,,HRC
807,0.10500000000000001,9.25,,,0.6,1.025,,0.4,0.005,0.005,0.15,,0.22499999999999998,,0.060000000000000005,0.125,,,,HRC
808,0.1,9.25,8.5,,0.8,1.025,,0.6000000000000001,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.065,0.125,,,,HRC
809,0.1,9.25,8.5,,0.8,1.025,,0.6000000000000001,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.065,0.125,,,,HRC
810,0.10500000000000001,9.25,,,0.6,1.025,,0.4,0.005,0.005,0.15,,0.22499999999999998,,0.060000000000000005,0.125,,,,HRC
811,0.10500000000000001,9.25,,,0.6,1.025,,0.4,0.005,0.005,0.15,,0.22499999999999998,,0.060000000000000005,0.125,,,,HRC
812,0.1,9.25,8.5,,0.8,1.025,,0.6000000000000001,0.005,0.005,0.15,310.0,0.22499999999999998,265.0,0.065,0.125,,,,HRC
813,0.11499999999999999,9.0,8.5,,0.6,0.5,0.075,0.5,0.01,0.0075,0.3,310.0,0.22499999999999998,265.0,0.05,0.125,,,,HRC
814,0.11499999999999999,9.0,8.5,,0.6,0.5,0.075,0.5,0.01,0.0075,0.3,310.0,0.22499999999999998,265.0,0.05,0.125,,,,HRC
815,0.025,9.25,9.5,5.0,0.5,1.025,0.1,0.2,0.015,0.015,0.45,275.0,,230.0,,,,,,HRC
816,0.025,9.25,9.5,,0.5,1.025,,0.2,0.015,0.015,0.45,275.0,,230.0,,,,,,HRC
817,0.025,9.25,9.5,,0.5,1.025,,0.2,0.015,0.015,0.45,275.0,,230.0,,,,,,HRC
818,0.025,9.25,9.5,,0.5,1.025,,0.2,0.015,0.015,0.45,275.0,,230.0,,,,,,HRC
819,0.025,9.25,9.5,,0.5,1.025,,0.2,0.015,0.015,0.45,275.0,,230.0,,,,,,HRC
820,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
821,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
822,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
823,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
824,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
825,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
826,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
827,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
828,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
829,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
830,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
831,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
832,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
833,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
834,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
835,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
836,0.05,0.1,11.0,5.0,0.65,0.525,0.2,0.15,0.015,0.0125,0.4,255.0,0.015,195.0,0.005,0.15,,,,HRC
837,0.06,,9.5,5.0,1.4,0.525,0.1,0.45,0.015,0.015,0.4,275.0,,230.0,,,,,,HRC
838,0.06,,9.5,,1.4,0.525,,0.45,0.015,0.015,0.4,275.0,,230.0,,,,,,HRC
839,0.06,,9.5,,1.4,0.525,,0.45,0.015,0.015,0.4,275.0,,230.0,,,,,,HRC
840,0.06,,9.5,,1.4,0.525,,0.45,0.015,0.015,0.4,275.0,,230.0,,,,,,HRC
841,0.06,,11.0,,0.45,0.525,,,,,0.3,245.0,,195.0,,,,,,HRC
842,0.06,,11.0,,0.45,0.525,,,,,0.3,245.0,,195.0,,,,,,HRC
843,0.06,,11.0,,0.45,0.525,,,,,0.3,245.0,,195.0,,,,,,HRC
844,0.06,,11.0,,0.45,0.525,,,,,0.3,245.0,,195.0,,,,,,HRC
845,0.06,,11.0,,0.45,0.525,,,,,0.3,245.0,,195.0,,,,,,HRC
846,0.06,,11.0,,0.45,0.525,,,,,0.3,245.0,,195.0,,,,,,HRC
847,0.06,,8.5,5.0,1.375,0.35,,0.45,0.015,0.015,0.4,310.0,,265.0,,,,,,HRC
848,0.06,,8.5,,1.375,0.35,,0.45,0.015,0.015,0.4,310.0,,265.0,,,,,,HRC
849,0.06,,8.5,,1.375,0.35,,0.45,0.015,0.015,0.4,310.0,,265.0,,,,,,HRC
850,0.06,,8.5,,1.375,0.35,,0.45,0.015,0.015,0.4,310.0,,265.0,,,,,,HRC
851,0.06,,8.5,,1.375,0.35,,0.45,0.015,0.015,0.4,310.0,,265.0,,,,,,HRC
852,0.06,,11.0,,0.45,0.525,0.15,,0.015,0.015,0.4,245.0,,195.0,,,,,,HRC
853,0.015,20.75,,,1.75,0.25,,10.0,0.015,0.01,0.25,,,,,,,,,HRC
854,0.015,20.75,17.5,,1.75,0.375,,10.0,0.015,0.015,0.475,,,,,0.375,520,,,HRC
855,0.015,20.75,17.5,,1.75,0.375,,10.0,0.015,0.015,0.475,,,,,0.375,520,,,HRC
856,0.015,24.0,15.0,,1.75,0.375,,13.0,0.015,0.015,0.475,,,,,0.375,520 ,,,HRC
857,0.015,24.0,15.0,,1.75,0.375,,13.0,0.015,0.015,0.475,,,,,0.375,520 ,,,HRC
858,0.015,19.0,15.0,,13.0,2.5,,12.5,0.015,0.015,0.475,,,,,0.375, 490,,,HRC
859,0.015,19.0,15.0,,13.0,2.5,,12.5,0.015,0.015,0.475,,,,,0.375, 490,,,HRC
860,0.04,20.25,15.0,,1.75,0.375,,10.0,0.015,0.015,0.475,760.0,,,0.5,0.375, 520 ,,,HRC
861,0.06,12.5,10.0,,0.3,0.375,,0.3,0.015,0.015,0.25,,,,,0.375,520 ,,,HRC
862,0.035,0.075,61.0,,1.15,0.075,,0.075,0.0125,0.0175,0.55,739.5,0.015,699.5,,0.25,,,,HRC
863,0.095,1.35,59.5,,0.55,0.525,,0.1,0.0125,0.0125,0.55,774.5,,734.5,,0.175,,,,HRC
864,0.095,2.5,8.5,,0.55,1.05,,0.1,0.0125,0.0125,0.55,310.0,,270.0,,0.175,,,,HRC
865,1.05,28.5,,,,,,1.5,,,1.1,,,,,,,,,HRC
866,,,,,,,,,,,,,,,,,,,,HRC
867,,,,,,,,,,,,,,,,,,,,HRC
868,,,,,,,,,,,,,,,,,,,,HRC
869,,,,,,,,,,,,,,,,,,,,HRC
870,,,,,,,,,,,,,,,,,,,,HRC
871,,,,,,,,,,,,,,,,,,,,HRC
872,,,,,,,,,,,,,,,,,,,,HRC
873,,,,,,,,,,,,,,,,,,,,HRC
874,,,,,,,,,,,,,,,,,,,,HRC
875,,,,,,,,,,,,,,,,,,,,HRC
876,,,,,,,,,,,,,,,,,,,,HRC
877,,,,,,,,,,,,,,,,,,,,HRC
878,,,,,,,,,,,,,,,,,,,,HRC
879,,,,,,,,,,,,,,,,,,,,HRC
880,,,,,,,,,,,,,,,,,,,,HRC
881,,,,,,,,,,,,,,,,,,,,HRC
882,0.015,20.75,,,1.75,0.25,,10.0,0.015,0.01,0.25,,,,,,,,,HRC
883,0.015,19.0,,,1.75,2.5,,12.5,0.015,0.01,0.25,,,,,0.125,,,,HRC
884,0.015,19.0,,,1.75,2.5,,12.5,0.015,0.01,0.25,,,,,0.125,,,,HRC
885,0.05,,,,0.425,,,,0.015,0.015,0.035,,,,,0.175,,,,HRC
886,0.05,,,,0.425,,,,0.015,0.015,0.035,,,,,0.175,,,,HRC
887,0.05,,,,0.425,,,,0.015,0.015,0.035,,,,,0.175,,,,HRC
888,0.05,,,,0.425,,,,0.015,0.015,0.035,,,,,0.175,,,,HRC
889,0.05,,,,0.425,,,,0.015,0.015,0.035,,,,,0.175,,,,HRC
890,0.1,,,,1.025,,,,0.015,0.015,0.22499999999999998,,,,,0.175,,,,HRC
891,0.1,,,,1.025,,,,0.015,0.015,0.22499999999999998,,,,,0.175,,,,HRC
892,0.1,,,,1.025,,,,0.015,0.015,0.22499999999999998,,,,,0.175,,,,HRC
893,0.1,,,,1.025,,,,0.015,0.015,0.22499999999999998,,,,,0.175,,,,HRC
894,0.1,,,,1.025,,,,0.015,0.015,0.22499999999999998,,,,,0.175,,,,HRC
895,0.1,,,,1.025,,,,0.015,0.015,0.22499999999999998,,,,,0.175,,,,HRC
896,0.1,,,,1.025,,,,0.015,0.015,0.22499999999999998,,,,,0.175,,,,HRC
897,0.15000000000000002,,,,1.9500000000000002,,,,0.015,0.015,0.05,,,,,0.175,,,,HRC
898,0.15000000000000002,,,,1.9500000000000002,,,,0.015,0.015,0.05,,,,,0.175,,,,HRC
899,0.15000000000000002,,,,1.9500000000000002,,,,0.015,0.015,0.05,,,,,0.175,,,,HRC
900,0.15000000000000002,,,,1.9500000000000002,,,,0.015,0.015,0.05,,,,,0.175,,,,HRC
901,0.15000000000000002,,,,1.9500000000000002,,,,0.015,0.015,0.05,,,,,0.175,,,,HRC
902,0.11,,,,1.5,,,,0.0125,0.0125,0.15,,,,,0.175,,,,HRC
903,0.11,,,,1.5,,,,0.0125,0.0125,0.15,,,,,0.175,,,,HRC
904,0.11,,,,1.5,,,,0.0125,0.0125,0.15,,,,,0.175,,,,HRC
905,0.11,,,,1.5,,,,0.0125,0.0125,0.15,,,,,0.175,,,,HRC
906,0.11000000000000001,,,,1.15,0.55,,,0.0125,0.0125,0.1,,,,,0.175,,,,HRC
907,0.11000000000000001,,,,1.15,0.55,,,0.0125,0.0125,0.1,,,,,0.175,,,,HRC
908,0.105,0.075,,,1.625,0.075,,0.075,0.0125,0.175,0.975,,,,,0.075,,,,HRC
909,0.06,,,,1.0,,,2.5,0.01,0.01,0.175,,,,,0.175,,,,HRC
910,0.1,,,,1.4,0.525,,,0.0125,0.0125,0.15000000000000002,,,,,0.1,,,,HRC
911,0.11,1.375,,,0.725,0.55,,,0.0125,0.0125,0.175,,,,,0.1,,,,HRC
912,0.11,1.375,,,0.725,0.55,,,0.0125,0.0125,0.175,,,,,0.1,,,,HRC
913,0.11,1.375,,,0.725,0.55,,,0.0125,0.0125,0.175,,,,,0.1,,,,HRC
914,0.11,1.375,,,0.725,0.55,,,0.004,0.004,0.175,,,,,0.075,,,,HRC
915,0.1,2.625,,,0.6000000000000001,1.0,,,0.0125,0.0125,0.175,,,,,0.175,,,,HRC
916,0.1,2.625,,,0.6000000000000001,1.0,,,0.0125,0.0125,0.175,,,,,0.175,,,,HRC
917,0.14,,,,1.95,0.525,,0.9,0.0125,0.0125,0.15,,,,,0.175,,,,HRC
918,0.14,,,,1.95,0.525,,0.9,0.0125,0.0125,0.15,,,,,0.175,,,,HRC
919,0.05,5.5,,,0.5249999999999999,0.575,,0.9,0.0125,0.0125,0.275,,,,,0.175,,,,HRC
920,0.11000000000000001,,,,1.925,2.5,,,0.0125,0.0125,0.1,,,,,0.175,,,,HRC
921,0.015,19.0,,,1.75,2.5,,12.5,0.015,0.01,0.25,,,,,0.125,,,,HRC
922,0.1,,,,1.4,0.525,,,0.0125,0.0125,0.15000000000000002,,,,,0.1,,,,HRC
923,0.1,,,,1.025,,,,0.015,0.015,0.22499999999999998,,,,,0.175,,,,HRC
924,0.1,,,,1.025,,,,0.015,0.015,0.22499999999999998,,,,,0.175,,,,HRC
925,0.1,,,,1.025,,,,0.015,0.015,0.22499999999999998,,,,,0.175,,,,HRC
926,0.1,0.1,11.0,,0.6,0.15,,0.15,,,0.5,215.0,0.04,165.0,,,,,,HRC
927,0.1,0.1,11.0,,0.6,0.15,,0.15,,,0.5,215.0,0.04,165.0,,,,,,HRC
928,0.1,0.1,11.0,,0.6,0.15,,0.15,,,0.5,215.0,0.04,165.0,,,,,,HRC
929,0.1,0.1,11.0,,0.6,0.15,,0.15,,,0.5,215.0,0.04,165.0,,,,,,HRC
930,0.1,0.1,11.0,,0.6,0.15,,0.15,,,0.5,215.0,0.04,165.0,,,,,,HRC
931,0.1,0.1,11.0,,0.6,0.15,,0.15,,,0.5,215.0,0.04,165.0,,,,,,HRC
932,0.1,0.1,11.0,,0.6,0.15,,0.15,,,0.5,215.0,0.04,165.0,,,,,,HRC
933,0.1,0.1,11.0,,0.6,0.15,,0.15,,,0.5,215.0,0.04,165.0,,,,,,HRC
934,0.1,0.1,11.0,,0.6,0.15,,0.15,,,0.5,215.0,0.04,165.0,,,,,,HRC
935,0.1,0.1,11.0,,0.6,0.15,,0.15,,,0.5,215.0,0.04,165.0,,,,,,HRC
936,,,,,,,,,,,,,,,,,,,,HRC
937,,,,,,,,,,,,,,,,,,,,HRC
938,,,,,,,,,,,,,,,,,,,,HRC
939,,,,,,,,,,,,,,,,,,,,HRC
940,0.1,0.15,11.0,,0.6,0.25,,0.5,0.015,0.015,0.3,245.0,0.05,207.5,,,,,,HRC
941,0.1,0.15,11.0,,0.6,0.25,,0.5,0.015,0.015,0.3,245.0,0.05,207.5,,,,,,HRC
942,0.1,0.15,11.0,,0.6,0.25,,0.5,0.015,0.015,0.3,245.0,0.05,207.5,,,,,,HRC
943,,,9.5,,,,,,,,,275.0,,230.0,,,,,,HRC
944,0.1,0.15,24.5,,0.6,0.25,,0.5,0.015,0.015,0.3,570.0,,475.0,,,,,,HRC
945,0.1,0.15,24.5,,0.6,0.25,,0.5,0.015,0.015,0.3,570.0,,475.0,,,,,,HRC
946,0.05,1.05,7.5,,0.5,1.0,,2.375,0.015,0.015,0.3,470.5,,421.5,,,,,,HRC
947,0.05,1.05,7.5,,0.95,1.0,,2.375,0.015,0.015,0.3,470.5,,421.5,,,,,,HRC
948,0.05,1.4,7.5,,0.95,1.0,,2.375,0.015,0.015,0.3,470.5,,421.5,,,,,,HRC
949,0.05,1.4,7.5,,0.95,1.0,,2.375,0.015,0.015,0.3,470.5,,421.5,,,,,,HRC
950,0.05,1.05,7.5,,0.5,1.0,,2.125,0.015,0.015,0.3,470.5,,421.5,,,,,,HRC
951,0.05,1.05,7.5,,0.5,1.0,,2.125,0.015,0.015,0.3,470.5,,421.5,,,,,,HRC
952,,,9.0,,,,,,,,,415.0,,372.5,,,,,,HRC
953,,,9.0,,,,,,,,,415.0,,372.5,,,,,,HRC
954,,,9.0,,,,,,,,,415.0,,372.5,,,,,,HRC
955,,,9.0,,,,,,,,,415.0,,372.5,,,,,,HRC
956,,,9.0,,,,,,,,,415.0,,372.5,,,,,,HRC
957,0.06,0.22499999999999998,11.0,3.0,0.55,,0.1,0.30000000000000004,0.0125,0.0125,0.55,585.0,0.04,207.5,,0.44999999999999996,,,,HRC
958,0.06,0.22499999999999998,11.0,3.0,0.55,,0.1,0.30000000000000004,0.0125,0.0125,0.55,585.0,0.04,207.5,,0.44999999999999996,,,,HRC
959,0.06,0.575,10.0,3.0,0.9,,0.1,0.6000000000000001,0.015,0.015,0.575,615.0,,230.0,,0.525,,,,HRC
960,0.06,0.575,10.0,3.0,0.9,,0.1,0.6000000000000001,0.015,0.015,0.575,615.0,,230.0,,0.525,,,,HRC
961,0.06,0.575,10.0,3.0,0.9,,0.1,0.6000000000000001,0.015,0.015,0.575,615.0,,230.0,,0.525,,,,HRC
962,0.06,0.575,10.0,3.0,0.9,,0.1,0.6000000000000001,0.015,0.015,0.575,615.0,,230.0,,0.525,,,,HRC
963,0.06,0.575,10.0,3.0,0.9,,0.1,0.6000000000000001,0.015,0.015,0.575,615.0,,230.0,,0.525,,,,HRC
964,,,,,,,,,,,,,,,,,,,,HRC
965,,,,,,,,,,,,,,,,,,,,HRC
966,,,,,,,,,,,,,,,,,,,,HRC
967,0.04,,,,0.25,,,,0.015,0.015,0.025,,,,,,,,,HRC
968,0.04,,,,0.25,,,,0.015,0.015,0.025,,,,,,,,,HRC
969,0.04,,,,0.25,,,,0.015,0.015,0.025,,,,,,,,,HRC
970,0.04,,,,0.25,,,,0.015,0.015,0.05,,,,,,,,,HRC
971,0.04,,,,0.25,,,,0.015,0.015,0.025,,,,,,,,,HRC
972,0.04,,,,0.25,,,,0.015,0.015,0.05,,,,,,,,,HRC
973,0.04,,,,0.25,,,,0.015,0.015,0.025,,,,,,,,,HRC
974,0.04,,,,0.25,,,,0.015,0.015,0.025,,,,,,,,,HRC
975,0.04,,,,0.25,,,,0.015,0.015,0.025,,,,,,,,,HRC
976,0.04,,,,0.375,,,,0.015,0.015,0.025,,,,,,,,,HRC
977,0.04,,,,0.375,,,,0.015,0.015,0.025,,,,,,,,,HRC
978,0.04,,,,0.375,,,,0.015,0.015,0.025,,,,,,,,,HRC
979,0.425,5.5,,,0.75,1.75,,,,,0.75,,0.5,,,,,57.0,,RC
980,0.075,0.1,11.0,,0.625,0.15,,0.15,0.0175,0.0175,0.45,530.0,0.025,200.0,0.025,0.15,,,,HRC
981,0.075,0.1,11.0,,0.625,0.15,,0.15,0.0175,0.0175,0.45,530.0,0.025,200.0,0.025,0.15,,,,HRC
982,0.075,0.1,11.0,,0.8,0.15,,0.15,0.015,0.015,0.45,25.5,0.04,21.5,,,,,,HRC
983,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
984,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
985,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
986,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
987,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
988,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
989,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
990,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
991,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
992,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
993,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
994,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
995,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
996,0.05,,11.0,,1.0750000000000002,,,0.75,0.015,0.015,0.4,245.0,,195.0,,,,,,HRC
997,0.05,,11.0,,1.4,,,0.75,0.015,0.015,0.4,245.0,,195.0,,,,,,HRC
998,0.1,0.1,8.5,,0.6,0.15,,0.15,,,0.5,215.0,0.04,165.0,,,,,,HRC
999,0.1,0.1,8.5,,0.6,0.15,,0.15,,,0.5,215.0,0.04,165.0,,,,,,HRC
1000,0.1,0.1,8.5,,0.6,0.15,,0.15,,,0.5,215.0,0.04,165.0,,,,,,HRC
1001,0.1,0.1,8.5,,0.6,0.15,,0.15,,,0.5,215.0,0.04,165.0,,,,,,HRC
1002,0.06,0.075,12.0,,0.825,0.175,,0.9500000000000001,0.015,0.015,0.4,275.0,0.025,510.0,,,,,,HRC
1003,0.06,0.075,12.0,,0.825,0.175,,0.9500000000000001,0.015,0.015,0.4,275.0,0.025,510.0,,,,,,HRC
1004,0.06,0.075,12.0,,0.825,0.175,,0.9500000000000001,0.015,0.015,0.4,275.0,0.025,510.0,,,,,,HRC
1005,0.06,0.075,12.0,,0.825,0.175,,0.9500000000000001,0.015,0.015,0.4,275.0,0.025,510.0,,,,,,HRC
1006,0.06,0.075,12.0,,0.825,0.175,,0.9500000000000001,0.015,0.015,0.4,275.0,0.025,510.0,,,,,,HRC
1007,0.06,0.075,12.0,,0.825,0.175,,0.9500000000000001,0.015,0.015,0.4,275.0,0.025,510.0,,,,,,HRC
1008,0.06,0.075,12.0,,0.825,0.175,,0.9500000000000001,0.015,0.015,0.4,275.0,0.025,510.0,,,,,,HRC
1009,0.04,0.075,11.0,5.0,0.8999999999999999,0.175,0.2,0.9500000000000001,0.015,0.015,0.25,245.0,0.025,195.0,,,,,,HRC
1010,0.04,0.075,11.0,5.0,0.8999999999999999,0.175,0.2,0.9500000000000001,0.015,0.015,0.25,245.0,0.025,195.0,,,,,,HRC
1011,0.04,0.075,11.0,5.0,0.8999999999999999,0.175,0.2,0.9500000000000001,0.015,0.015,0.25,245.0,0.025,195.0,,,,,,HRC
1012,0.06,,9.5,5.0,0.625,,0.1,2.375,0.015,0.015,0.3,275.0,,230.0,,,,,,HRC
1013,0.06,,9.5,,0.625,,,2.375,0.015,0.015,0.3,275.0,,230.0,,,,,,HRC
1014,0.06,,9.5,,0.625,,,2.375,0.015,0.015,0.3,275.0,,230.0,,,,,,HRC
1015,0.06,,9.5,,0.625,,,3.375,0.015,0.015,0.25,260.0,,195.0,,,,,,HRC
1016,0.06,,12.5,,0.625,,,3.375,0.015,0.015,0.25,260.0,,195.0,,,,,,HRC
1017,0.06,,9.5,5.0,0.625,,0.2,3.375,0.015,0.015,0.4,275.0,,230.0,,,,,,HRC
1018,0.06,,9.5,5.0,0.625,,0.2,3.375,0.015,0.015,0.4,275.0,,230.0,,,,,,HRC
1019,0.025,,11.0,,0.625,,,3.375,0.015,0.015,0.25,245.0,,195.0,,,,,,HRC
1020,0.025,,11.0,,0.625,,,3.375,0.015,0.015,0.25,245.0,,195.0,,,,,,HRC
