,Elong %,Hydrogen Ml/100gm,Moisture,YS(Kgf/mm2),UTS,Hardness,Ferrite (Fn),Hardness_Scale,V,C,Cr,Mn,Mo,Ni,P ,S ,Si ,Cb,UTS(Kg/mm2),Cu
1161,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1162,7.5,5.0,0.075,335.0,,,,HRC,,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1163,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1164,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1165,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1166,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1167,7.5,3.0,0.075,335.0,,,,HRC,0.05,0.05,0.2,1.1,0.35,2.125,0.015,0.015,0.2,,380.0,0.1
1168,7.5,,,335.0,,,,HRC,,0.05,0.2,1.1,0.35,1.875,0.015,0.015,0.3,,380.0,
1169,7.5,,,335.0,,,,HRC,,0.05,0.2,1.1,0.35,1.875,0.015,0.015,0.3,,380.0,
1170,7.5,,,335.0,,,,HRC,,0.05,0.2,1.1,0.35,1.875,0.015,0.015,0.3,,380.0,
1171,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1172,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1173,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1174,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1175,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1176,8.5,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,
1177,8.5,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,
1178,,,,,,,,HRC,,1.0,,1.25,,55.0,,0.015,2.0,,,1.25
1179,,,,,,,,HRC,,1.0,,1.25,,55.0,,0.015,2.0,,,1.25
1180,,,,,,,,HRC,,1.0,,1.25,,55.0,,0.015,2.0,,,1.25
1181,,,,,,,,HRC,,1.0,,1.25,,55.0,,0.015,2.0,,,1.25
1182,15.0,,,180.0,,,,HRC,,0.05,15.0,2.25,1.5,81.0,0.01,0.0075,0.375,1.75,275.0,0.25
1183,15.0,,,180.0,,,,HRC,,0.05,15.0,2.25,1.5,81.0,0.01,0.0075,0.375,1.75,275.0,0.25
1184,15.0,,,180.0,,,,HRC,,0.05,15.0,2.25,1.5,81.0,0.01,0.0075,0.375,1.75,275.0,0.25
1185,15.0,,,180.0,,,,HRC,,0.05,15.0,2.25,1.5,81.0,0.01,0.0075,0.375,1.75,275.0,0.25
1186,15.0,,,180.0,,,,HRC,,0.05,15.0,2.25,1.5,81.0,0.01,0.0075,0.375,1.75,275.0,0.25
1187,11.0,,,,,,,HRC,,0.05,20.0,4.0,1.0,81.5,0.015,0.0075,0.4,2.25,300.0,0.25
1188,11.0,,,,,,,HRC,,0.05,20.0,4.0,1.0,81.5,0.015,0.0075,0.4,2.25,300.0,0.25
1189,15.0,,,180.0,,,,HRC,,0.05,15.0,7.25,,80.0,0.01,0.0075,0.5,1.75,275.0,0.25
1190,15.0,,,180.0,,,,HRC,,0.05,15.0,7.25,,80.0,0.01,0.0075,0.5,1.75,275.0,0.25
1191,15.0,,,180.0,,,,HRC,,0.05,15.0,7.25,,80.0,0.01,0.0075,0.5,1.75,275.0,0.25
1192,15.0,,,180.0,,,,HRC,,0.05,15.0,7.25,,80.0,0.01,0.0075,0.5,1.75,275.0,0.25
1193,15.0,,,,,,,HRC,,0.5,21.5,0.5,9.0,27.5,0.015,0.01,0.375,3.65,380.0,0.25
1194,15.0,,,,,,,HRC,,0.5,21.5,0.5,9.0,27.5,0.015,0.01,0.375,3.65,380.0,0.25
1195,15.0,,,,,,,HRC,,0.5,21.5,0.5,9.0,27.5,0.015,0.01,0.375,3.65,380.0,0.25
1196,15.0,,,,,,,HRC,,0.5,21.5,0.5,9.0,27.5,0.015,0.01,0.375,3.65,380.0,0.25
1197,15.0,,,,,,,HRC,,0.5,21.5,0.5,9.0,27.5,0.015,0.01,0.375,3.65,380.0,0.25
1198,15.0,,,,,,,HRC,,0.075,,2.0,,65.5,0.01,0.0075,0.75,,240.0,
1199,15.0,,,,,,,HRC,,0.075,,2.0,,65.5,0.01,0.0075,0.75,,240.0,
1200,15.0,,,,,,,HRC,,0.075,,2.0,,65.5,0.01,0.0075,0.75,,240.0,
1201,15.0,,,,,,,HRC,,0.075,,2.0,,65.5,0.01,0.0075,0.75,,240.0,
1202,10.0,,,,,,,HRC,,0.05,,0.375,,96.0,0.015,0.01,0.625,,205.0,0.125
1203,10.0,,,,,,,HRC,,0.05,,0.375,,96.0,0.015,0.01,0.625,,205.0,0.125
1204,10.0,,,,,,,HRC,,0.05,,0.375,,96.0,0.015,0.01,0.625,,205.0,0.125
1205,12.5,,,,,,,HRC,0.175,0.05,15.5,0.5,16.0,55.0,0.02,0.015,0.5,,345.5,0.25
1206,12.5,,,,,,,HRC,0.175,0.05,15.5,0.5,16.0,55.0,0.02,0.015,0.5,,345.5,0.25
1207,12.5,,,,,,,HRC,0.175,0.05,15.5,0.5,16.0,55.0,0.02,0.015,0.5,,345.5,0.25
1208,12.5,,,,,,,HRC,0.175,0.01,15.5,0.5,16.0,62.5,0.02,0.015,0.1,,345.0,0.25
1209,12.5,,,,,,,HRC,0.175,0.01,15.5,0.5,16.0,62.5,0.02,0.015,0.1,,345.0,0.25
1210,12.5,,,,,,,HRC,0.175,0.01,15.5,0.5,16.0,62.5,0.02,0.015,0.1,,345.0,0.25
1211,12.5,,,,,,,HRC,0.175,0.01,15.5,0.5,16.0,62.5,0.02,0.015,0.1,,345.0,0.25
1212,12.5,,,,,,,HRC,0.175,0.01,15.5,0.5,16.0,62.5,0.02,0.015,0.1,,345.0,0.25
1213,35.0,,,,,,,HRC,,0.01,21.0,0.5,16.0,55.0,0.01,0.01,0.125,,720.0,0.25
1214,35.0,,,,,,,HRC,,0.01,21.0,0.5,16.0,55.0,0.01,0.01,0.125,,720.0,0.25
1215,12.5,,,,,,,HRC,0.175,0.01,21.25,0.5,13.5,,0.015,0.0075,0.1,,345.0,0.25
1216,12.5,,,,,,,HRC,0.175,0.01,21.25,0.5,13.5,,0.015,0.0075,0.1,,345.0,0.25
1217,,,,,,180.0,,VPN,,1.0,,1.25,,,,,2.0,,,
1218,,,,,,180.0,,VPN,,1.0,,1.25,,,,,2.0,,,
1219,,,,,,180.0,,VPN,,1.0,,1.25,,,,,2.0,,,
1220,,,,,,,,HRC,,0.45,,1.15,,65.0,,0.0125,0.375,,,30.0
1221,,,,,,,,HRC,,0.45,,1.15,,65.0,,0.0125,0.375,,,30.0
1222,,,,,,,,HRC,,0.45,,1.15,,65.0,,0.0125,0.375,,,30.0
1223,17.5,,,,,,,HRC,,0.015,21.5,1.1,9.4,,0.015,0.01,0.35,1.9,325.0,0.25
1224,30.0,,,,,,,HRC,,,,1.75,,31.0,0.01,0.0075,0.25,,375.0,67.5
1225,30.0,,,,,,,HRC,,,,1.75,,31.0,0.01,0.0075,0.25,,375.0,67.5
1226,,,,,,,,HRC,,1.0,,1.25,,45.0,,,2.0,,,
1227,,,,,,,,HRC,,1.0,,1.25,,45.0,,,2.0,,,
1228,,,,,,,,HRC,,1.0,,1.25,,45.0,,,2.0,,,
1229,,,,,,,,HRC,,1.0,,1.25,,45.0,,,2.0,,,
1230,,,,,,,,HRC,,1.0,,1.25,,92.5,,0.015,2.0,,,1.25
1231,,,,,,,,HRC,,1.0,,1.25,,92.5,,0.015,2.0,,,1.25
1232,,,,,,,,HRC,,1.0,,1.25,,92.5,,0.015,2.0,,,1.25
1233,,,,,,,,HRC,,1.0,,1.25,,92.5,,0.015,2.0,,,1.25
1234,,,,,,,,HRC,,1.0,,1.25,,92.5,,0.015,2.0,,,1.25
1235,5.0,,,,,,,HRC,,0.4,15.5,1.75,0.375,35.0,0.02,0.015,0.5,,310.0,0.375
1236,15.0,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,0.5,260.0,0.375
1237,15.0,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,0.5,260.0,0.375
1238,15.0,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,0.5,260.0,0.375
1239,15.0,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,0.5,260.0,0.375
1240,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375
1241,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375
1242,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375
1243,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375
1244,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375
1245,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375
1246,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375
1247,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375
1248,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375
1249,17.5,,,,,,,HRC,,0.02,19.0,4.5,2.9000000000000004,15.5,0.015,0.015,0.55,,632.5,0.375
1250,10.0,,,,,,,HRC,,0.02,19.5,6.5,3.0,16.5,0.02,0.015,0.45,,275.0,0.375
1251,10.0,,,,,,,HRC,,0.02,19.5,6.5,3.0,16.5,0.02,0.015,0.45,,275.0,0.375
1252,10.0,,,,,,,HRC,,0.02,19.5,6.5,3.0,16.5,0.02,0.015,0.45,,275.0,0.375
1253,35.0,,,,,,8.0,HRC,,0.4,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,560.0,0.375
1254,,,,,,35.0,,RC,,1.0499999999999998,28.5,1.0,0.5,1.5,,,1.0,,,
1255,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375
1256,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375
1257,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375
1258,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375
1259,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375
1260,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375
1261,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375
1262,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375
1263,10.0,,,,,,,HRC,,0.1,23.5,1.4,9.0,47.5,0.015,0.0075,0.375,0.5,310.0,0.25
1264,11.0,,,,,,,HRC,,0.06,12.25,0.5,0.375,0.35,0.02,0.015,0.45,,225.5,0.375
1265,11.0,,,,,,,HRC,,0.06,12.25,0.5,0.375,0.35,0.02,0.015,0.45,,225.5,0.375
1266,11.0,,,,,,,HRC,,0.06,12.25,0.5,0.375,0.35,0.02,0.015,0.45,,225.5,0.375
1267,11.0,,,,,,,HRC,,0.06,12.25,0.5,0.375,0.35,0.02,0.015,0.45,,225.5,0.375
1268,14.0,,,,,,,HRC,,0.02,23.5,1.0,2.5,9.0,0.015,0.015,0.5,,343.0,1.5
1269,14.0,,,,,,,HRC,,0.02,23.5,1.0,2.5,9.0,0.015,0.015,0.5,,343.0,1.5
1270,14.0,,,,,,,HRC,,0.02,23.5,1.0,2.5,9.0,0.015,0.015,0.5,,343.0,1.5
1271,14.5,,,,,,,HRC,,0.02,23.5,1.0,2.25,9.0,0.015,0.015,0.5,,363.0,1.5
1272,14.5,,,,,,,HRC,,0.02,23.5,1.0,2.25,9.0,0.015,0.015,0.5,,363.0,1.5
1273,17.5,,,,,,,HRC,,0.05,15.5,1.5,1.5,8.5,0.015,0.015,0.3,,275.0,0.375
1274,17.5,,,,,,,HRC,,0.05,15.5,1.5,1.5,8.5,0.015,0.015,0.3,,275.0,0.375
1275,10.0,,,,,,,HRC,,0.05,16.5,0.5,0.375,0.3,0.02,0.015,0.45,,225.0,0.375
1276,10.0,,,,,,,HRC,,0.05,16.5,0.5,0.375,0.3,0.02,0.015,0.45,,225.0,0.375
1277,10.0,,,,,,,HRC,,0.05,16.5,0.5,0.375,0.3,0.02,0.015,0.45,,225.0,0.375
1278,10.0,,,,,,40.0,HRC,,0.02,22.5,1.5,3.0,9.5,0.02,0.015,0.5,,345.0,0.375
1279,10.0,,,,,,40.0,HRC,,0.02,22.5,1.5,3.0,9.5,0.02,0.015,0.5,,345.0,0.375
1280,10.0,,,,,,40.0,HRC,,0.02,22.5,1.5,3.0,9.5,0.02,0.015,0.5,,345.0,0.375
1281,10.0,,,,,,40.0,HRC,,0.02,22.5,1.5,3.0,9.5,0.02,0.015,0.5,,345.0,0.375
1282,10.0,,,225.0,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.015,0.0125,0.5,,345.0,0.375
1283,10.0,,,225.0,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.015,0.0125,0.5,,345.0,0.375
1284,10.0,,,225.0,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.015,0.0125,0.5,,345.0,0.375
1285,10.0,,,225.0,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.015,0.0125,0.5,,345.0,0.375
1286,10.0,,,,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.02,0.015,0.5,,345.0,0.375
1287,10.0,,,,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.02,0.015,0.5,,345.0,0.375
1288,10.0,,,,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.02,0.015,0.5,,345.0,0.375
1289,10.0,,,,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.02,0.015,0.5,,345.0,0.375
1290,10.0,,,,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.02,0.015,0.5,,345.0,0.375
1291,10.0,,,,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.02,0.015,0.5,,345.0,0.375
1292,10.0,,,,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.02,0.015,0.5,,345.0,0.375
1293,7.5,,,,,,,HRC,,0.02,25.5,1.5,4.0,9.25,0.02,0.015,0.5,,380.0,0.375
1294,7.5,,,,,,,HRC,,0.02,25.5,1.5,4.0,9.25,0.02,0.015,0.5,,380.0,0.375
1295,7.5,,,,,,,HRC,,0.03,25.5,1.0,3.4,7.5,0.02,0.15,0.5,,380.0,2.0
1296,7.5,,,,,,,HRC,,0.03,25.5,1.0,3.4,7.5,0.02,0.15,0.5,,380.0,2.0
1297,7.5,,,,,,,HRC,,0.03,25.5,1.0,3.4,7.5,0.02,0.15,0.5,,380.0,2.0
1298,7.5,,,,,,,HRC,,0.02,25.5,1.25,4.0,9.25,0.015,0.0125,0.5,,380.0,0.375
1299,7.5,,,,,,,HRC,,0.02,25.5,1.25,4.0,9.25,0.015,0.0125,0.5,,380.0,0.375
1300,7.5,,,,,,,HRC,,0.02,25.5,1.25,4.0,9.25,0.015,0.0125,0.5,,380.0,0.375
1301,7.5,,,,,,,HRC,,0.02,25.5,1.25,4.0,9.25,0.015,0.0125,0.5,,380.0,0.375
1302,7.5,,,,,,,HRC,,0.02,25.5,1.25,3.5,9.25,0.015,0.0125,0.6,,380.0,0.95
1303,7.5,,,,,,,HRC,,0.02,25.5,1.25,3.5,9.25,0.015,0.0125,0.6,,380.0,0.95
1304,7.5,,,,,,,HRC,,0.02,25.5,1.25,3.5,9.25,0.015,0.0125,0.6,,380.0,0.95
1305,7.5,,,,,,,HRC,,0.02,25.5,1.25,3.5,9.25,0.015,0.0125,0.6,,380.0,0.95
1306,9.0,,,275.0,,,,HRC,,0.02,25.5,1.25,3.5,9.25,0.015,0.0125,0.6,,380.0,0.95
1307,9.0,,,275.0,,,,HRC,,0.02,25.5,1.25,3.5,9.25,0.015,0.0125,0.6,,380.0,0.95
1308,9.0,,,275.0,,,,HRC,,0.02,25.5,1.25,3.5,9.25,0.015,0.0125,0.6,,380.0,0.95
1309,9.0,,,275.0,,,,HRC,,0.02,25.5,1.25,3.5,9.25,0.015,0.0125,0.6,,380.0,0.95
1310,15.0,,,,,,,HRC,,0.09000000000000001,11.65,4.025,1.0,9.85,0.02,0.015,0.5,,295.0,0.375
1311,15.0,,,,,,,HRC,,0.09000000000000001,11.65,4.025,1.0,9.85,0.02,0.015,0.5,,295.0,0.375
1312,17.5,,,,,,,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375
1313,17.5,,,,,,,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375
1314,17.5,,,,,,,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375
1315,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375
1316,15.0,,,,,,14.5,HRC,,0.06,23.5,1.5,0.375,13.0,0.02,0.015,0.5,0.85,275.0,0.375
1317,15.0,,,,,,14.5,HRC,,0.06,23.5,1.5,0.375,13.0,0.02,0.015,0.5,0.85,275.0,0.375
1318,15.0,,,,,,14.5,HRC,,0.06,23.5,1.5,0.375,13.0,0.02,0.015,0.5,0.85,275.0,0.375
1319,15.0,,,,,,14.5,HRC,,0.06,23.5,1.5,0.375,13.0,0.02,0.015,0.5,0.85,275.0,0.375
1320,15.0,,,,,,14.5,HRC,,0.06,23.5,1.5,0.375,13.0,0.02,0.015,0.5,0.85,275.0,0.375
1321,15.0,,,,,,14.5,HRC,,0.06,23.5,1.5,0.375,13.0,0.2,0.15,0.5,0.85,275.0,0.375
1322,15.0,,,,,,14.5,HRC,,0.06,23.5,1.5,0.375,13.0,0.2,0.15,0.5,0.85,275.0,0.375
1323,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375
1324,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375
1325,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375
1326,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375
1327,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375
1328,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375
1329,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375
1330,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375
1331,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375
1332,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375
1333,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375
1334,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375
1335,15.0,,,,,,12.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375
1336,15.0,,,,,,16.0,HRC,,0.02,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,260.0,0.375
1337,15.0,,,,,,16.0,HRC,,0.02,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,260.0,0.375
1338,15.0,,,,,,16.0,HRC,,0.02,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,260.0,0.375
1339,15.0,,,,,,16.0,HRC,,0.02,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,260.0,0.375
1340,15.0,,,,,,,HRC,,0.02,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375
1341,15.0,,,,,,,HRC,,0.02,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375
1342,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375
1343,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375
1344,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375
1345,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375
1346,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375
1347,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375
1348,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375
1349,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375
1350,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375
1351,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375
1352,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375
1353,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375
1354,15.0,,,,,,,HRC,,0.06,26.5,1.75,2.5,21.0,0.015,0.015,0.375,,275.0,0.375
1355,15.0,,,,,,,HRC,,0.06,26.5,1.75,2.5,21.0,0.015,0.015,0.375,,275.0,0.375
1356,15.0,,,,,,2.0,HRC,,0.14,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,275.0,0.375
1357,15.0,,,,,,2.0,HRC,,0.14,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,275.0,0.375
1358,15.0,,,,,,2.0,HRC,,0.14,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,275.0,0.375
1359,15.0,,,,,,2.0,HRC,,0.14,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,275.0,0.375
1360,15.0,,,,,,2.0,HRC,,0.14,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,275.0,0.375
1361,15.0,,,,,,2.0,HRC,,0.14,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,275.0,0.375
1362,15.0,,,,,,2.0,HRC,,0.14,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,275.0,0.375
1363,5.0,,,,,,,HRC,,0.4,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,310.0,0.375
1364,5.0,,,,,,,HRC,,0.4,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,310.0,0.375
1365,11.0,,,,,,,HRC,,0.075,30.0,1.5,0.375,9.25,0.02,0.015,0.5,,330.0,0.375
1366,11.0,,,,,,,HRC,,0.075,30.0,1.5,0.375,9.25,0.02,0.015,0.5,,330.0,0.375
1367,11.0,,,,,,,HRC,,0.075,30.0,1.5,0.375,9.25,0.02,0.015,0.5,,330.0,0.375
1368,11.0,,,,,,,HRC,,0.075,30.0,1.5,0.375,9.25,0.02,0.015,0.5,,330.0,0.375
1369,15.0,,,,,,,HRC,,0.2,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375
1370,15.0,,,,,,,HRC,,0.2,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375
1371,15.0,,,,,,,HRC,,0.2,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375
1372,15.0,,,,,,,HRC,,0.035,20.0,1.5,2.5,34.0,0.02,0.015,0.5,0.5,275.0,3.5
1373,15.0,,,,,,,HRC,,0.035,20.0,1.5,2.5,34.0,0.02,0.015,0.5,0.5,275.0,3.5
1374,15.0,,,,,,,HRC,,0.015,20.0,2.0,2.5,34.0,0.01,0.0075,0.15,,260.0,3.5
1375,15.0,,,,,,,HRC,,0.015,20.0,2.0,2.5,34.0,0.01,0.0075,0.15,,260.0,3.5
1376,15.0,,,,,,,HRC,,0.015,20.0,2.0,2.5,34.0,0.01,0.0075,0.15,0.2,260.0,3.5
1377,15.0,,,,,,,HRC,,0.02,22.5,1.5,4.5,39.5,0.0125,0.0125,0.45,0.3,275.0,2.25
1378,15.0,,,,,,,HRC,,0.02,22.5,1.5,4.5,39.5,0.0125,0.0125,0.45,0.3,275.0,2.25
1379,15.0,,,,,,,HRC,,0.015,27.75,1.5,3.7,31.5,0.01,0.01,0.45,,260.0,1.05
1380,15.0,,,,,,,HRC,,0.015,27.75,1.5,3.7,31.5,0.01,0.01,0.45,,260.0,1.05
1381,15.0,,,,,,,HRC,,0.015,27.75,1.5,3.7,31.5,0.01,0.01,0.45,,260.0,1.05
1382,15.0,,,,,,,HRC,,0.015,20.5,1.75,4.7,25.0,0.015,0.01,0.45,,260.0,1.6
1383,15.0,,,,,,,HRC,,0.015,20.5,1.75,4.7,25.0,0.015,0.01,0.45,,260.0,1.6
1384,15.0,,,,,,,HRC,,0.015,20.5,1.75,4.7,25.0,0.015,0.01,0.45,,260.0,1.6
1385,15.0,,,,,,,HRC,,0.015,20.5,1.75,4.7,25.0,0.015,0.01,0.45,,260.0,1.6
1386,17.5,,,,,,,HRC,,0.05,17.0,4.25,,9.25,0.015,0.015,0.5,,295.0,
1387,17.5,,,,,,,HRC,,0.05,17.0,4.25,,9.25,0.015,0.015,0.5,,295.0,
1388,17.5,,,,,,,HRC,,0.05,17.0,4.25,,9.25,0.015,0.015,0.5,,295.0,
1389,60.0,,,,,,,HRC,,0.06,12.5,0.5,0.375,0.3,0.02,0.015,0.5,1.0,725.0,0.375
1390,60.0,,,,,,,HRC,,0.06,12.5,0.5,0.375,0.3,0.02,0.015,0.5,1.0,725.0,0.375
1391,11.0,,,,,385.0,,VPN,,0.06,12.25,0.5,0.375,0.35,0.02,0.015,0.45,,260.0,0.375
1392,11.0,,,,,385.0,,VPN,,0.06,12.25,0.5,0.375,0.35,0.02,0.015,0.45,,260.0,0.375
1393,11.0,,,,,385.0,,VPN,,0.06,12.25,0.5,0.375,0.35,0.02,0.015,0.45,,260.0,0.375
