,Category,Charpy,DIN_W,Elongation,HT_Temp,Hardness_Scale,IE-20,Manual metal arc_Heat input,Manual metal arc_Interpass temperature,Nb+Ta,Ni+Co,Others,Redry_Time,Reduction of area,Rp0,Tensile,Ultimate tensile strength,Yield,Yield strength,extr,ind,elements
3182,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3183,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3184,2.0,0.0,1.4511,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3185,12.0,0.0,2.4377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3186,12.0,0.0,2.4156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3187,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3188,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3189,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
319,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,588.0,"['C', 'Mn', 'Mo', 'P', 'Si']"
3190,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3191,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3192,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3193,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3194,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3195,2.0,0.0,1.4509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3196,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3197,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3198,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3199,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
32,0.0,110.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.5,0.0,700.0,0.0,0.0,190.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
320,0.0,131.5,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,0.0,585.0,0.0,0.0,589.0,"['C', 'Mn', 'P', 'Si']"
3200,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3201,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3202,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3203,2.0,0.0,1.6356000000000002,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3204,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3205,9.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3206,2.0,0.0,1.4502000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3207,9.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3208,2.0,0.0,1.441,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3209,2.0,0.0,1.441,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
321,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,600.0,0.0,0.0,591.0,"['C', 'Mn', 'Mo', 'P', 'S', 'Si']"
3210,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3211,2.0,0.0,2.4681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3212,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3213,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3214,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3215,3.0,0.0,2.1025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3216,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3217,3.0,0.0,1.4948000000000001,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3218,3.0,0.0,1.4316,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,161.5,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3219,3.0,0.0,1.4332,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
322,0.0,110.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.5,0.0,700.0,0.0,0.0,592.0,"['C', 'Mn', 'Mo', 'P', 'Si']"
3220,3.0,0.0,1.4332,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3221,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3222,3.0,0.0,1.437,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3223,3.0,0.0,1.437,0.0,0.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3224,3.0,0.0,1.437,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3225,3.0,0.0,1.443,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3226,3.0,0.0,1.443,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3227,3.0,0.0,1.443,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3228,3.0,0.0,1.444,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3229,3.0,0.0,1.4455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
323,0.0,100.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,500.0,0.0,0.0,59.0,"['C', 'Cr', 'Mn', 'Mo', 'P', 'S', 'Si']"
3230,3.0,0.0,1.4501,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3231,3.0,0.0,1.4462000000000002,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3232,2.0,0.0,1.4462000000000002,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3233,3.0,0.0,1.4501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3234,3.0,0.0,1.4539,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3235,3.0,0.0,1.4551,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3236,3.0,0.0,1.4576,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3237,3.0,0.0,1.482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3238,3.0,0.0,1.4828999999999999,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3239,3.0,0.0,1.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
324,0.0,27.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,594.0,[]
